Timestamp,Product Name,Sale Price(USD),Original Price(USD),Model,SKU,Rating,Link
"2022-04-10, 00:46:59.482576","STM dux shell magic folio (stm-222-295KZ-01) for iPad Pro 11"" 3rd gen/11"" 2nd gen/11"" 1st gen AP - black",69.95,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-stm-222-295kz-01-for-ipad-pro-11-3rd-gen-11-2nd-gen-11-1st-gen-ap-black/6487694.p?skuId=6487694
"2022-04-10, 00:46:59.483077","STM dux shell magic folio (stm-222-304KZ-01) iPad Pro 11"" 3rd gen/2nd gen/1st gen COM - black",69.95,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-stm-222-304kz-01-ipad-pro-11-3rd-gen-2nd-gen-1st-gen-com-black/6487710.p?skuId=6487710
"2022-04-10, 00:46:59.484078","STM - Atlas Folio Case for Apple® iPad® Pro 11"" - Charcoal",54.95,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/stm-atlas-folio-case-for-apple-ipad-pro-11-charcoal/6359569.p?skuId=6359569
"2022-04-10, 00:46:59.485079","SaharaCase - Multi-Angle Folio Case for Apple iPad Pro 11"" (3rd Generation 2021) - Aqua",49.99,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/saharacase-multi-angle-folio-case-for-apple-ipad-pro-11-3rd-generation-2021-aqua/6456601.p?skuId=6456601
"2022-04-10, 00:46:59.486080","STM - Dux Shell Folio Case for Apple® iPad® Pro 11""",52.99,69.95,STM-222-221JV-01,6359577,3.0,https://www.bestbuy.com/site/stm-dux-shell-folio-case-for-apple-ipad-pro-11/6359577.p?skuId=6359577
"2022-04-10, 00:46:59.487080","SaharaCase - Protection Case for Apple® iPad® Pro 11"" (2nd Gen 2020) - Black",49.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/saharacase-protection-case-for-apple-ipad-pro-11-2nd-gen-2020-black/6409954.p?skuId=6409954
"2022-04-10, 00:46:59.487581","SaharaCase - Water-Resistant Case for Apple iPad Pro 11"" (3rd Generation 2021) - Black",99.90,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-water-resistant-case-for-apple-ipad-pro-11-3rd-generation-2021-black/6456548.p?skuId=6456548
"2022-04-10, 00:46:59.488582","SaharaCase - Custom Design Smart Folio Case for Apple® iPad® Pro 11"" - Puppy Blue",49.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/saharacase-custom-design-smart-folio-case-for-apple-ipad-pro-11-puppy-blue/6359652.p?skuId=6359652
"2022-04-10, 00:46:59.489583","SaharaCase - Keyboard Folio Case for Apple® iPad® Pro 11"" (2nd Generation 2020) - Black",99.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/saharacase-keyboard-folio-case-for-apple-ipad-pro-11-2nd-generation-2020-black/6429252.p?skuId=6429252
"2022-04-10, 00:46:59.490583","SaharaCase - Marble Series Folio Case for Apple iPad Pro 11"" (3rd Generation 2021) - Purple",29.99,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/saharacase-marble-series-folio-case-for-apple-ipad-pro-11-3rd-generation-2021-purple/6456480.p?skuId=6456480
"2022-04-10, 00:46:59.491584","STM - Dux Studio Folio Case for Apple® iPad® Pro 11"" - Midnight Blue",79.95,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/stm-dux-studio-folio-case-for-apple-ipad-pro-11-midnight-blue/6395469.p?skuId=6395469
"2022-04-10, 00:47:01.225893","SaharaCase - Folio Case for Apple® iPad® Pro 11"" (2nd Gen 2020 and 3rd Gen 2021) - Black",39.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-folio-case-for-apple-ipad-pro-11-2nd-gen-2020-and-3rd-gen-2021-black/6409933.p?skuId=6409933
"2022-04-10, 00:47:01.226894","Speck - Presidio Pro Folio Case For Apple iPad Pro 11"" (2018, 2020, 2021) & iPad Air 10.9"" (2020, 2022) - Black",54.99,59.95,140550-1050,6452192,3.0,https://www.bestbuy.com/site/speck-presidio-pro-folio-case-for-apple-ipad-pro-11-2018-2020-2021-ipad-air-10-9-2020-2022-black/6452192.p?skuId=6452192
"2022-04-10, 00:47:01.227895","TUCANO - 11"" Protective Case Compatible with iPad Pro 2020 4th and 3rd Gen - Space Gray",34.99,44.99,IPD11MT-SG,6443863,Check Manually,https://www.bestbuy.com/site/tucano-11-protective-case-compatible-with-ipad-pro-2020-4th-and-3rd-gen-space-gray/6443863.p?skuId=6443863
"2022-04-10, 00:47:01.228895","SaharaCase - SHOCK KidProof Case for Apple® iPad® Pro 11"" (1st Gen 2018, 2nd Gen 2020 and 3rd Gen 2021) - Red",29.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-shock-kidproof-case-for-apple-ipad-pro-11-1st-gen-2018-2nd-gen-2020-and-3rd-gen-2021-red/6429116.p?skuId=6429116
"2022-04-10, 00:47:01.229896","SaharaCase - Monkey KidProof Case for Apple iPad Pro 11"" (1st Generation 2018, 2nd Generation 2020 and 3rd Generation 2021) - Blue",29.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/saharacase-monkey-kidproof-case-for-apple-ipad-pro-11-1st-generation-2018-2nd-generation-2020-and-3rd-generation-2021-blue/6429247.p?skuId=6429247
"2022-04-10, 00:47:01.230897","Speck - Balance Folio Case for Apple iPad Pro 11""(2nd Gen 2020) & iPad Air 10.9"" (4th Gen 2020)",20.99,Reg $39.99,138650-7265,6426802,4.0,https://www.bestbuy.com/site/speck-balance-folio-case-for-apple-ipad-pro-112nd-gen-2020-ipad-air-10-9-4th-gen-2020/6426802.p?skuId=6426802
"2022-04-10, 00:47:01.231898","STM Dux Shell Magic Folio, Ultra Protective Case for iPad Air 4th gen/iPad Pro 11"" 2nd gen/11"" 1st gen - Black - Clear",69.95,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-ultra-protective-case-for-ipad-air-4th-gen-ipad-pro-11-2nd-gen-11-1st-gen-black-clear/6487690.p?skuId=6487690
"2022-04-10, 00:47:01.232899","SaharaCase - Bumper Protection Case for Most Tablets up to 11"" - Black",19.99,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/saharacase-bumper-protection-case-for-most-tablets-up-to-11-black/6429393.p?skuId=6429393
"2022-04-10, 00:47:01.233399","ZAGG - Pro Keys with Trackpad Wireless Keyboard & Case for Apple iPad Air 10.9"" (2020, 2022) and iPad Pro 11"" (2018-2021) - Black",149.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/zagg-pro-keys-with-trackpad-wireless-keyboard-case-for-apple-ipad-air-10-9-2020-2022-and-ipad-pro-11-2018-2021-black/6460198.p?skuId=6460198
"2022-04-10, 00:47:01.234400","Brydge - Air MAX+ Wireless Keyboard for iPad Air (4th, 5th Gen) & iPad Pro 11-inch (1st, 2nd & 3rd Gen) w/Trackpad & SnapFit Case - Black",149.99,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/brydge-air-max-wireless-keyboard-for-ipad-air-4th-5th-gen-ipad-pro-11-inch-1st-2nd-3rd-gen-w-trackpad-snapfit-case-black/6489332.p?skuId=6489332
"2022-04-10, 00:47:01.234901","Smart Folio for Apple iPad Pro 11"" (3rd Generation 2021) - English Lavender",79.00,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/smart-folio-for-apple-ipad-pro-11-3rd-generation-2021-english-lavender/6340389.p?skuId=6340389
"2022-04-10, 00:47:01.236402","STM Dux Shell Magic Folio Case for iPad Air 4th gen/iPad Pro 11"" 2nd gen/11"" 1st gen -Black (stm-222-311JT-01 COM)",58.99,69.95,stm-222-311JT-01,6487692,Check Manually,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-case-for-ipad-air-4th-gen-ipad-pro-11-2nd-gen-11-1st-gen-black-stm-222-311jt-01-com/6487692.p?skuId=6487692
"2022-04-10, 00:47:01.236902","Brydge - 11 MAX+ Wireless Keyboard for iPad Pro 11-inch (1st, 2nd & 3rd Gen) & iPad Air (4th, 5th Gen) w/Trackpad & SnapFit Case - Space  Gray",199.99,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/brydge-11-max-wireless-keyboard-for-ipad-pro-11-inch-1st-2nd-3rd-gen-ipad-air-4th-5th-gen-w-trackpad-snapfit-case-space-gray/6489333.p?skuId=6489333
"2022-04-10, 00:47:01.237903",Apple - Geek Squad Certified Refurbished Smart Keyboard Folio for 11-inch iPad Pro (1st Generation) (2nd Generation),161.99,179.00,GSRF MXNK2LL/A,6449438,4.0,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-smart-keyboard-folio-for-11-inch-ipad-pro-1st-generation-2nd-generation/6449438.p?skuId=6449438
"2022-04-10, 00:47:01.238904","Brydge - 11 MAX+ Wireless Keyboard for iPad Pro 11-inch (1st, 2nd & 3rd Gen) & iPad Air (4th Gen) with Trackpad & SnapFit Case - White",199.99,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/brydge-11-max-wireless-keyboard-for-ipad-pro-11-inch-1st-2nd-3rd-gen-ipad-air-4th-gen-with-trackpad-snapfit-case-white/6491861.p?skuId=6491861
"2022-04-10, 00:47:01.239405","STM dux plus (stm-222-334KZ-03) for iPad Pro 11"" 3rd gen/11"" 2nd gen/11"" 1st gen AP - midnight blue",69.95,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/stm-dux-plus-stm-222-334kz-03-for-ipad-pro-11-3rd-gen-11-2nd-gen-11-1st-gen-ap-midnight-blue/6487689.p?skuId=6487689
"2022-04-10, 00:47:01.240406",Apple - Geek Squad Certified Refurbished Smart Folio for 11-inch iPad Pro (1st and 2nd Generation) - Black,61.99,79.00,GSRF MXT42ZM/A,6449436,5.0,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-smart-folio-for-11-inch-ipad-pro-1st-and-2nd-generation-black/6449436.p?skuId=6449436
"2022-04-10, 00:47:01.241406",Apple - Geek Squad Certified Refurbished Magic Keyboard for 11-inch iPad Pro (1st Generation) (2nd Generation),224.99,299.00,GSRF MXQT2LL/A,6449433,3.0,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-magic-keyboard-for-11-inch-ipad-pro-1st-generation-2nd-generation/6449433.p?skuId=6449433
"2022-04-10, 00:47:01.242407","STM dux shell magic folio (stm-222-304LZ-01) for iPad Pro 12.9"" 5th gen/12.9"" 4th gen/12.9"" 3rd gen COM - black",69.95,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-stm-222-304lz-01-for-ipad-pro-12-9-5th-gen-12-9-4th-gen-12-9-3rd-gen-com-black/6487696.p?skuId=6487696
"2022-04-10, 00:47:01.242908","STM dux shell magic folio (stm-222-295LZ-01) for iPad Pro 12.9"" 5th gen/12.9"" 4th gen/12.9"" 3rd gen AP - black",69.95,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-stm-222-295lz-01-for-ipad-pro-12-9-5th-gen-12-9-4th-gen-12-9-3rd-gen-ap-black/6487709.p?skuId=6487709
"2022-04-10, 00:47:01.243909","SaharaCase - HD Privacy Glass Screen Protector for Apple® iPad® Pro 11"" (2nd Gen 2020 and 3rd Gen 2021)",49.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/saharacase-hd-privacy-glass-screen-protector-for-apple-ipad-pro-11-2nd-gen-2020-and-3rd-gen-2021/6409921.p?skuId=6409921
"2022-04-10, 00:47:01.244909","Spigen - Urban Fit case for iPad Pro 11""(2020) - Green",49.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/spigen-urban-fit-case-for-ipad-pro-112020-green/6440879.p?skuId=6440879
"2022-04-10, 00:47:01.245910","Spigen - Smart Fold for iPad Pro 11""(2020) - Black",34.99,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/spigen-smart-fold-for-ipad-pro-112020-black/6440877.p?skuId=6440877
"2022-04-10, 00:47:02.726188","STM - Dux Plus case for 11"" iPad Pro (2nd Gen/1st Gen) - Black",62.99,No Sale,No Model,No SKU Found,5.0,https://www.bestbuy.com/site/stm-dux-plus-case-for-11-ipad-pro-2nd-gen-1st-gen-black/6445399.p?skuId=6445399
"2022-04-10, 00:47:02.727189","SaharaCase - Glass Screen Protector for Apple® iPad® Pro 11"" (1st Gen 2018, 2nd Gen 2020 and 3rd Gen 2021) - Clear",44.95,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-glass-screen-protector-for-apple-ipad-pro-11-1st-gen-2018-2nd-gen-2020-and-3rd-gen-2021-clear/6332637.p?skuId=6332637
"2022-04-10, 00:47:02.727689","SaharaCase - ZeroDamage Tempered Glass Screen Protector for Apple® iPad® Pro 11"" (2nd Gen 2020 and 3rd Gen 2021) - Clear",39.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-zerodamage-tempered-glass-screen-protector-for-apple-ipad-pro-11-2nd-gen-2020-and-3rd-gen-2021-clear/6409948.p?skuId=6409948
"2022-04-10, 00:47:02.728690","STM Screen protector for iPad Pro 11"" - clear",49.95,No Sale,No Model,No SKU Found,Check Manually,https://www.bestbuy.com/site/stm-screen-protector-for-ipad-pro-11-clear/6483393.p?skuId=6483393
"2022-04-10, 00:47:02.729191","SaharaCase - Privacy Glass Screen Protector for Apple® iPad® Pro 11"" (1st Gen 2018, 2nd Gen 2020 and 3rd Gen 2021) - Privacy",59.99,No Sale,No Model,No SKU Found,3.0,https://www.bestbuy.com/site/saharacase-privacy-glass-screen-protector-for-apple-ipad-pro-11-1st-gen-2018-2nd-gen-2020-and-3rd-gen-2021-privacy/6332875.p?skuId=6332875
"2022-04-10, 00:47:02.730192",STM - Dux Studio iPad Pro 11''/1st Gen,79.95,No Sale,No Model,No SKU Found,1.0,https://www.bestbuy.com/site/stm-dux-studio-ipad-pro-11-1st-gen/6445397.p?skuId=6445397
"2022-04-10, 00:47:02.730692",STM - dux Studio iPad Pro 11''/1st Gen,79.95,No Sale,No Model,No SKU Found,1.0,https://www.bestbuy.com/site/stm-dux-studio-ipad-pro-11-1st-gen/6445405.p?skuId=6445405
"2022-04-10, 00:47:02.731694","SaharaCase - Floor Stand for Most Cell Phones and Tablets up to 11"" - Black",79.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-floor-stand-for-most-cell-phones-and-tablets-up-to-11-black/6456486.p?skuId=6456486
"2022-04-10, 00:47:02.732193","STM - Dux Studio iPad Pro 11"" 2nd/1st Gen",45.99,No Sale,No Model,No SKU Found,1.0,https://www.bestbuy.com/site/stm-dux-studio-ipad-pro-11-2nd-1st-gen/6445286.p?skuId=6445286
"2022-04-10, 00:47:02.733195","STM - Dux Studio iPad Pro 11"" 2nd/1st Gen",52.99,No Sale,No Model,No SKU Found,1.0,https://www.bestbuy.com/site/stm-dux-studio-ipad-pro-11-2nd-1st-gen/6445219.p?skuId=6445219
"2022-04-10, 00:47:02.734195","STM - Dux Studio iPad Pro 11"" 2nd/1st Gen",39.99,No Sale,No Model,No SKU Found,1.0,https://www.bestbuy.com/site/stm-dux-studio-ipad-pro-11-2nd-1st-gen/6445288.p?skuId=6445288
"2022-04-10, 00:47:02.734696","STM - Dux Shell Magic Folio iPad Pro 11"" 2nd /1st Gen",64.99,No Sale,No Model,No SKU Found,2.0,https://www.bestbuy.com/site/stm-dux-shell-magic-folio-ipad-pro-11-2nd-1st-gen/6445349.p?skuId=6445349
"2022-04-10, 00:47:02.735696","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Mid Gray and Combo Touch iPad Pro 11"" Keyboard Case for Apple iPad Pro (1st, 2nd & 3rd Gen) - Sand",239.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/1da94631-0813-438c-acc2-d1a437b69b32
"2022-04-10, 00:47:02.737198","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Mid Gray and Combo Touch iPad Pro 11"" Keyboard Case for Apple iPad Pro (1st, 2nd, and 3rd Gen) - Oxford Gray",223.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/22cd16bb-fcf4-42cd-8b6d-84d2f3c74cfb
"2022-04-10, 00:47:02.738199","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Orange and Combo Touch iPad Pro 11"" Keyboard Case for Apple iPad Pro (1st, 2nd & 3rd Gen) - Sand",244.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/d168cbcb-c661-4fa7-aaf3-be26f27c59de
"2022-04-10, 00:47:02.739199","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Orange and Combo Touch iPad Pro 11"" Keyboard Case for Apple iPad Pro (1st, 2nd, and 3rd Gen) - Oxford Gray",228.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/bb66e780-c1a6-4e11-8b91-5c43ea255424
"2022-04-10, 00:47:02.740200",SaharaCase - Stand for Most Cell Phones and Tablets - Black,44.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-stand-for-most-cell-phones-and-tablets-black/6456561.p?skuId=6456561
"2022-04-10, 00:47:02.741201",SaharaCase - Holder Mount for Most Cell Phones and Tablets - Black,39.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-holder-mount-for-most-cell-phones-and-tablets-black/6456531.p?skuId=6456531
"2022-04-10, 00:47:02.742202","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Mid Gray and Slim Folio Pro Keyboard Case for Apple® iPad® Pro 11"" (1st, 2nd, and 3rd Gen) - Graphite",159.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/89ef5262-ad4d-4d0a-b38d-52742d6ea454
"2022-04-10, 00:47:02.743203","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Orange and Slim Folio Pro Keyboard Case for Apple® iPad® Pro 11"" (1st, 2nd, and 3rd Gen) - Graphite",164.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/c4b3336c-a942-453c-b663-2d89f3cf9a75
"2022-04-10, 00:47:02.744204","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Mid Gray and Folio Touch Keyboard Case with Smart Connector for Apple® iPad® Pro 11"" (1st, 2nd & 3rd Gen) - Graphite",199.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/9bdf6da1-4fbf-499f-9fef-cfd4463d0eac
"2022-04-10, 00:47:02.745204","Package - Logitech - Crayon Digital Pencil for All Apple iPads (2018 releases and later) - Orange and Folio Touch Keyboard Case with Smart Connector for Apple® iPad® Pro 11"" (1st, 2nd & 3rd Gen) - Graphite",204.98,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-stylus/2875ee10-3565-4335-b4d2-6afba056578c
"2022-04-10, 00:47:02.746205",SaharaCase - Long Arm Stand Holder for Most Cell Phones and Tablets - Black,49.99,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/saharacase-long-arm-stand-holder-for-most-cell-phones-and-tablets-black/6456482.p?skuId=6456482
"2022-04-10, 00:47:03.759724",Package - Apple - Apple Smart Keyboard Folio for iPad Pro (11 inch) + 2 more items,317.00,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/ipad-cases-covers-sleeves/5a61d2e7-03b4-4375-af21-194e171778d0
"2022-04-10, 00:47:03.760724",Package - Apple - Smart Folio for Apple iPad mini (6th Generation 2021) - Black + 2 more items,197.00,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/tablet-cases-covers-sleeves/c15c52b8-b701-47f6-b3b4-37782c1b595c
"2022-04-10, 00:47:03.761725","Package - Apple - Magic Keyboard for 12.9-inch iPad Pro (3rd, 4th, or 5th Generation) - White + 2 more items",487.00,No Sale,No Model,No SKU Found,4.0,https://www.bestbuy.com/site/combo/ipad-keyboards/54260afc-daec-40ef-bc30-79a13a6ae5e8
